n	tQuick	tHeap
66401	0.5527985095977783	0.05854630470275879
66501	0.5658540725708008	0.05823111534118652
66601	0.5397381782531738	0.0586395263671875
66701	0.5743341445922852	0.05965018272399902
66801	0.588681697845459	0.06333613395690918
66901	0.5330803394317627	0.058586835861206055
67001	0.5769302845001221	0.06028604507446289
67101	0.5660393238067627	0.05749702453613281
67201	0.5610897541046143	0.0576169490814209
67301	0.5536954402923584	0.057900190353393555
67401	0.548954963684082	0.0758521556854248
67501	0.6096744537353516	0.05903053283691406
67601	0.5505399703979492	0.05627131462097168
67701	0.6101891994476318	0.0580902099609375
67801	0.5593011379241943	0.05765795707702637
67901	0.5517268180847168	0.06680536270141602
68001	0.5454196929931641	0.058244943618774414
68101	0.5706629753112793	0.060823678970336914
68201	0.5496690273284912	0.057671308517456055
68301	0.5604579448699951	0.058751821517944336
68401	0.5547549724578857	0.061284542083740234
68501	0.5504014492034912	0.05818796157836914
68601	0.6000630855560303	0.05847740173339844
68701	0.5680928230285645	0.05750775337219238
68801	0.5681507587432861	0.05986595153808594
68901	0.5652370452880859	0.0666804313659668
69001	0.5902948379516602	0.06044197082519531
69101	0.5408079624176025	0.0594174861907959
69201	0.5667285919189453	0.06079816818237305
69301	0.5684471130371094	0.05974578857421875
69401	0.5990984439849854	0.06717896461486816
69501	0.5691072940826416	0.05906033515930176
69601	0.600013256072998	0.06122732162475586
69701	0.5893599987030029	0.06270861625671387
69801	0.55082106590271	0.060559749603271484
69901	0.5867571830749512	0.0624849796295166
70001	0.5629658699035645	0.062436819076538086
70101	0.5818204879760742	0.05967998504638672
70201	0.557471513748169	0.06334233283996582
70301	0.5715839862823486	0.058129310607910156
70401	0.5583791732788086	0.07547616958618164
70501	0.5697305202484131	0.06074857711791992
70601	0.5654346942901611	0.06159162521362305
70701	0.593768835067749	0.061466217041015625
70801	0.5720524787902832	0.10506582260131836
70901	0.5675673484802246	0.06084728240966797
71001	0.5894362926483154	0.06163454055786133
71101	0.5810041427612305	0.059583187103271484
71201	0.5764775276184082	0.06264090538024902
71301	0.5846364498138428	0.06182861328125
71401	0.572411060333252	0.06328153610229492
71501	0.5927300453186035	0.06076216697692871
71601	0.5949182510375977	0.06279397010803223
71701	0.6313552856445312	0.0599818229675293
71801	0.5974884033203125	0.06380081176757812
71901	0.6602885723114014	0.0607907772064209
72001	0.6343297958374023	0.06463623046875
72101	0.573469877243042	0.06045031547546387
72201	0.5935165882110596	0.06669259071350098
72301	0.5872068405151367	0.06136178970336914
72401	0.5770809650421143	0.06623697280883789
72501	0.5851032733917236	0.06434106826782227
72601	0.5990304946899414	0.06403350830078125
72701	0.6027371883392334	0.06999444961547852
72801	0.6128923892974854	0.07271504402160645
72901	0.6196870803833008	0.062267303466796875
73001	0.6244566440582275	0.06487131118774414
73101	0.5839321613311768	0.06110334396362305
73201	0.6080431938171387	0.06220078468322754
73301	0.5914721488952637	0.06336402893066406
73401	0.599013090133667	0.062461137771606445
73501	0.5878660678863525	0.06170821189880371
73601	0.60494065284729	0.06320786476135254
73701	0.5984916687011719	0.06287193298339844
73801	0.6068572998046875	0.06248116493225098
73901	0.5959925651550293	0.05949902534484863
74001	0.6102437973022461	0.06464266777038574
74101	0.5908157825469971	0.0639338493347168
74201	0.6139676570892334	0.06610751152038574
74301	0.6060121059417725	0.0643775463104248
74401	0.6038417816162109	0.06691288948059082
74501	0.6124308109283447	0.06241345405578613
74601	0.6208341121673584	0.06676650047302246
74701	0.63067626953125	0.0609583854675293
74801	0.6054742336273193	0.06436896324157715
74901	0.601487398147583	0.06671929359436035
75001	0.6191811561584473	0.07006382942199707
75101	0.6265504360198975	0.06514501571655273
75201	0.6215677261352539	0.0664830207824707
75301	0.6244723796844482	0.06345653533935547
75401	0.6282210350036621	0.06789541244506836
75501	0.6159563064575195	0.06387996673583984
75601	0.6005113124847412	0.06519508361816406
75701	0.6236650943756104	0.06462621688842773
75801	0.6139171123504639	0.06396770477294922
75901	0.6179053783416748	0.06509709358215332
76001	0.6042220592498779	0.062165021896362305
76101	0.6385538578033447	0.06621313095092773
76201	0.6316947937011719	0.0632791519165039
76301	0.7016458511352539	0.0646212100982666
76401	0.6101312637329102	0.06798839569091797
76501	0.6455068588256836	0.06473445892333984
76601	0.6290810108184814	0.06468462944030762
76701	0.6270890235900879	0.06452465057373047
76801	0.6225614547729492	0.06458353996276855
76901	0.6496200561523438	0.06380724906921387
77001	0.6287493705749512	0.06499481201171875
77101	0.673835277557373	0.06762480735778809
77201	0.6257507801055908	0.06747722625732422
77301	0.6372799873352051	0.06354737281799316
77401	0.6427342891693115	0.06493306159973145
77501	0.6308126449584961	0.06575798988342285
77601	0.6376843452453613	0.06621599197387695
77701	0.6593625545501709	0.06613707542419434
77801	0.6733202934265137	0.0652923583984375
77901	0.6396491527557373	0.06798458099365234
78001	0.6461598873138428	0.06919503211975098
78101	0.6411747932434082	0.06784987449645996
78201	0.6342897415161133	0.06974196434020996
78301	0.6662111282348633	0.06665921211242676
78401	0.6338560581207275	0.06955337524414062
78501	0.6436662673950195	0.06589198112487793
78601	0.6630814075469971	0.06987953186035156
78701	0.6651690006256104	0.06605386734008789
78801	0.6568279266357422	0.07320928573608398
78901	0.6774997711181641	0.0667581558227539
79001	0.6517317295074463	0.07370567321777344
79101	0.6383888721466064	0.06763887405395508
79201	0.6500489711761475	0.07155537605285645
79301	0.6715304851531982	0.06720995903015137
79401	0.6694860458374023	0.0708622932434082
79501	0.6581504344940186	0.06800675392150879
79601	0.650139331817627	0.07131814956665039
79701	0.6710817813873291	0.0673985481262207
79801	0.6649973392486572	0.0702199935913086
79901	0.651113748550415	0.06962156295776367
80001	0.6838729381561279	0.07192397117614746
80101	0.662606954574585	0.06803393363952637
80201	0.6491215229034424	0.07161402702331543
80301	0.6613237857818604	0.0705258846282959
80401	0.6648406982421875	0.0716714859008789
80501	0.661041259765625	0.06757879257202148
80601	0.6755869388580322	0.06892585754394531
80701	0.6865582466125488	0.06878972053527832
80801	0.6594271659851074	0.06779360771179199
80901	0.6673555374145508	0.07080197334289551
81001	0.668586015701294	0.07192254066467285
81101	0.6693587303161621	0.06601071357727051
81201	0.6736652851104736	0.06879210472106934
81301	0.6825072765350342	0.0675959587097168
81401	0.6798701286315918	0.06873846054077148
81501	0.6786282062530518	0.07164764404296875
81601	0.6868946552276611	0.06985020637512207
81701	0.6660630702972412	0.07051205635070801
81801	0.6886470317840576	0.06865262985229492
81901	0.6899523735046387	0.07085394859313965
82001	0.6736769676208496	0.06790876388549805
82101	0.6972372531890869	0.07091712951660156
82201	0.6715812683105469	0.07210803031921387
82301	0.6784827709197998	0.0725252628326416
82401	0.6715488433837891	0.07021808624267578
82501	0.7040290832519531	0.07079601287841797
82601	0.6751656532287598	0.06919264793395996
82701	0.6985204219818115	0.07438874244689941
82801	0.6785542964935303	0.06676316261291504
82901	0.6757493019104004	0.07263779640197754
83001	0.7067465782165527	0.06899189949035645
83101	0.7094988822937012	0.06977295875549316
83201	0.7002584934234619	0.07101750373840332
83301	0.6738770008087158	0.0684504508972168
83401	0.6764421463012695	0.07051515579223633
83501	0.6787369251251221	0.07045364379882812
83601	0.7093260288238525	0.07117652893066406
83701	0.7075815200805664	0.07128548622131348
83801	0.6995015144348145	0.07347464561462402
83901	0.7127406597137451	0.07252311706542969
84001	0.7048590183258057	0.07392072677612305
84101	0.6957464218139648	0.06826066970825195
84201	0.7119758129119873	0.07242727279663086
84301	0.7223894596099854	0.07344818115234375
84401	0.7219963073730469	0.0725409984588623
84501	0.7192902565002441	0.0718698501586914
84601	0.7413904666900635	0.07268428802490234
84701	0.7293310165405273	0.07316923141479492
84801	0.7028319835662842	0.07126975059509277
84901	0.72918701171875	0.0729217529296875
85001	0.7274811267852783	0.07532906532287598
85101	0.744774580001831	0.07193636894226074
85201	0.734982967376709	0.07171010971069336
85301	0.7169270515441895	0.07196831703186035
85401	0.7418191432952881	0.07346701622009277
85501	0.7222089767456055	0.07329297065734863
85601	0.726341962814331	0.07501482963562012
85701	0.7077395915985107	0.07236051559448242
85801	0.7133500576019287	0.07673239707946777
85901	0.7288291454315186	0.0738058090209961
86001	0.7451012134552002	0.07381534576416016
86101	0.7159938812255859	0.0737919807434082
86201	0.7239716053009033	0.07349181175231934
86301	0.7137868404388428	0.07348442077636719
86401	0.7261183261871338	0.07354068756103516
86501	0.7223455905914307	0.07489228248596191
86601	0.7468359470367432	0.0776360034942627
86701	0.741368293762207	0.07483339309692383
86801	0.7395024299621582	0.07299542427062988
86901	0.7285277843475342	0.07307600975036621
87001	0.7312889099121094	0.07328510284423828
87101	0.732529878616333	0.07447290420532227
87201	0.7596242427825928	0.0730586051940918
87301	0.744896411895752	0.07694554328918457
87401	0.7432119846343994	0.0756235122680664
87501	0.731539249420166	0.07787251472473145
87601	0.7601523399353027	0.07904458045959473
87701	0.7450389862060547	0.07491922378540039
87801	0.7799069881439209	0.07399106025695801
87901	0.7657830715179443	0.07402563095092773
88001	0.7513518333435059	0.07763934135437012
88101	0.7414603233337402	0.07434678077697754
88201	0.7560281753540039	0.07397842407226562
88301	0.7608754634857178	0.0743722915649414
88401	0.7720024585723877	0.07425642013549805
88501	0.76202392578125	0.0774388313293457
88601	0.7898445129394531	0.0756993293762207
88701	0.7610111236572266	0.07650160789489746
88801	0.7472398281097412	0.07592129707336426
88901	0.7494759559631348	0.07566714286804199
89001	0.7448379993438721	0.07628560066223145
89101	0.7568285465240479	0.0758962631225586
89201	0.7752285003662109	0.07713580131530762
89301	0.7566647529602051	0.07597780227661133
89401	0.793022871017456	0.08005094528198242
89501	0.7913084030151367	0.07513570785522461
89601	0.7696864604949951	0.07815289497375488
89701	0.763685941696167	0.07433414459228516
89801	0.7947156429290771	0.08090400695800781
89901	0.7716612815856934	0.07812786102294922
90001	0.7723808288574219	0.08221793174743652
90101	0.7681245803833008	0.07647871971130371
90201	0.8041503429412842	0.07661557197570801
90301	0.7699248790740967	0.07667064666748047
90401	0.767754077911377	0.08809113502502441
90501	0.8055052757263184	0.0836338996887207
90601	0.7834265232086182	0.07752346992492676
90701	0.797813892364502	0.08056306838989258
90801	0.7846944332122803	0.08840489387512207
90901	0.8230905532836914	0.07867264747619629
91001	0.8748972415924072	0.0823519229888916
91101	0.8094930648803711	0.08347916603088379
91201	0.7766444683074951	0.08712601661682129
91301	0.7998702526092529	0.07793426513671875
91401	0.7818253040313721	0.0776827335357666
91501	0.7809336185455322	0.07776141166687012
91601	0.7778048515319824	0.07851934432983398
91701	0.7956876754760742	0.08062744140625
91801	0.8024919033050537	0.08141064643859863
91901	0.8003015518188477	0.0786588191986084
92001	0.7922751903533936	0.07876014709472656
92101	0.7899184226989746	0.07883167266845703
92201	0.791520357131958	0.0801851749420166
92301	0.7986865043640137	0.07902860641479492
92401	0.7847561836242676	0.0803983211517334
92501	0.7918508052825928	0.08360791206359863
92601	0.7934181690216064	0.07847046852111816
92701	0.77579665184021	0.07908034324645996
92801	0.8038897514343262	0.07906079292297363
92901	0.7844736576080322	0.08280205726623535
93001	0.8084139823913574	0.07973027229309082
93101	0.7947134971618652	0.08005642890930176
93201	0.8214995861053467	0.07937121391296387
93301	0.7928619384765625	0.0826561450958252
93401	0.7954013347625732	0.08036160469055176
93501	0.7957098484039307	0.07927703857421875
93601	0.7960031032562256	0.07958841323852539
93701	0.807349443435669	0.0880739688873291
93801	0.7921454906463623	0.08194375038146973
93901	0.8171815872192383	0.08212661743164062
94001	0.8176944255828857	0.07954692840576172
94101	0.8284478187561035	0.08146548271179199
94201	0.8306725025177002	0.08364367485046387
94301	0.8031132221221924	0.08114743232727051
94401	0.8343691825866699	0.07897043228149414
94501	0.8118157386779785	0.08227038383483887
94601	0.821845293045044	0.08502364158630371
94701	0.8251805305480957	0.08205795288085938
94801	0.8377811908721924	0.08025765419006348
94901	0.8050355911254883	0.08104681968688965
95001	0.829139232635498	0.08169960975646973
95101	0.848013162612915	0.08191704750061035
95201	0.816615104675293	0.0841364860534668
95301	0.8275725841522217	0.08144760131835938
95401	0.8336305618286133	0.08699727058410645
95501	0.8405859470367432	0.08041071891784668
95601	0.8329615592956543	0.08330917358398438
95701	0.8351867198944092	0.08074140548706055
95801	0.8267378807067871	0.07897067070007324
95901	0.8262448310852051	0.08259201049804688
96001	0.8270933628082275	0.08242940902709961
96101	0.8142189979553223	0.08088207244873047
96201	0.8197529315948486	0.08473563194274902
96301	0.8306906223297119	0.08186650276184082
96401	0.8447239398956299	0.08214569091796875
96501	0.8337655067443848	0.08412337303161621
96601	0.8243985176086426	0.08399152755737305
96701	0.8562440872192383	0.0825948715209961
96801	0.8402037620544434	0.0834958553314209
96901	0.8768014907836914	0.0828709602355957
97001	0.8466174602508545	0.08361053466796875
97101	0.8527989387512207	0.0840144157409668
97201	0.8430228233337402	0.08367300033569336
97301	0.8258857727050781	0.08367633819580078
97401	0.8451197147369385	0.0838172435760498
97501	0.8489670753479004	0.08090400695800781
97601	0.82529616355896	0.08279061317443848
97701	0.8975110054016113	0.08848834037780762
97801	0.843576192855835	0.0817573070526123
97901	0.8643062114715576	0.08012652397155762
98001	0.8315818309783936	0.0829780101776123
98101	0.8735795021057129	0.08250999450683594
98201	0.8698978424072266	0.08350515365600586
98301	0.9134728908538818	0.0829916000366211
98401	0.932624340057373	0.08551335334777832
98501	0.8754572868347168	0.08344006538391113
98601	0.865290641784668	0.08476901054382324
98701	0.8546674251556396	0.08289384841918945
98801	0.9603691101074219	0.08550357818603516
98901	0.9111742973327637	0.08418154716491699
99001	0.8456816673278809	0.08489751815795898
99101	0.8611099720001221	0.08443331718444824
99201	0.8825891017913818	0.08806800842285156
99301	0.8813138008117676	0.08152318000793457
99401	0.8625555038452148	0.0873250961303711
99501	0.8675284385681152	0.08495187759399414
99601	0.8873028755187988	0.08593916893005371
99701	0.8427040576934814	0.08809399604797363
99801	0.9139423370361328	0.08489441871643066
99901	0.8768370151519775	0.0847780704498291
100001	0.8925542831420898	0.0894322395324707
100101	0.8996682167053223	0.08665680885314941
100201	0.873237133026123	0.08383059501647949
100301	0.8782956600189209	0.0843813419342041
100401	0.8710739612579346	0.0878136157989502
100501	0.8835597038269043	0.08651399612426758
100601	0.8567788600921631	0.08556389808654785
100701	0.9192178249359131	0.08517241477966309
100801	0.8644454479217529	0.08619523048400879
100901	0.8769044876098633	0.0859842300415039
101001	0.8796889781951904	0.08878278732299805
101101	0.9080877304077148	0.087066650390625
101201	0.8899242877960205	0.08796334266662598
101301	0.8815031051635742	0.08675551414489746
101401	0.8932704925537109	0.0879659652709961
101501	0.8764011859893799	0.08977580070495605
101601	0.8732423782348633	0.08623957633972168
101701	0.8860349655151367	0.08727788925170898
101801	0.8835544586181641	0.08658623695373535
101901	0.9360065460205078	0.08515453338623047
102001	0.9089679718017578	0.08678841590881348
102101	0.9055147171020508	0.0862269401550293
102201	0.886256217956543	0.08695793151855469
102301	0.9048619270324707	0.0883169174194336
102401	0.8820724487304688	0.08777713775634766
102501	0.8774750232696533	0.0863645076751709
102601	0.8779759407043457	0.08723831176757812
102701	0.9006226062774658	0.08717489242553711
102801	0.897413969039917	0.08841705322265625
102901	0.910163164138794	0.08941054344177246
103001	0.8878471851348877	0.08826732635498047
103101	0.8929378986358643	0.08757519721984863
103201	0.9444286823272705	0.08944964408874512
103301	0.9525649547576904	0.08990216255187988
103401	0.9167699813842773	0.08726024627685547
103501	0.8950214385986328	0.09078431129455566
103601	0.9180946350097656	0.09106612205505371
103701	0.902843713760376	0.08945584297180176
103801	0.8835372924804688	0.0899043083190918
103901	0.9387857913970947	0.08808398246765137
104001	0.9046187400817871	0.08874821662902832
104101	0.9621379375457764	0.08851814270019531
104201	0.9143168926239014	0.09097933769226074
104301	1.0050623416900635	0.09294319152832031
104401	0.9413430690765381	0.08663725852966309
104501	0.9483134746551514	0.09055352210998535
104601	0.9553639888763428	0.0900721549987793
104701	0.9166727066040039	0.09318280220031738
104801	0.9736380577087402	0.08894968032836914
104901	0.9291555881500244	0.08898472785949707
105001	0.9779977798461914	0.09366846084594727
105101	0.9782407283782959	0.08983874320983887
105201	0.9671597480773926	0.08882355690002441
105301	0.9253809452056885	0.08906292915344238
105401	0.9110281467437744	0.09188437461853027
105501	0.9388401508331299	0.08999514579772949
105601	0.9327502250671387	0.09031891822814941
105701	1.007582187652588	0.09277772903442383
105801	1.0040230751037598	0.0948326587677002
105901	0.9326505661010742	0.09145736694335938
106001	0.9935483932495117	0.09073519706726074
106101	0.9400548934936523	0.09146857261657715
106201	0.9324822425842285	0.0879523754119873
106301	0.9826300144195557	0.09387874603271484
106401	0.9257912635803223	0.09034276008605957
106501	1.1219604015350342	0.09476065635681152
106601	0.9437110424041748	0.09195613861083984
106701	0.9565150737762451	0.09416937828063965
106801	0.9602110385894775	0.09309172630310059
106901	0.9970333576202393	0.11002469062805176
107001	0.9587254524230957	0.09293413162231445
107101	1.1352417469024658	0.10539960861206055
107201	1.1583068370819092	0.11565256118774414
107301	1.2957191467285156	0.1296689510345459
107401	1.1235668659210205	0.11414241790771484
107501	1.1590847969055176	0.11432123184204102
107601	1.062833547592163	0.1176459789276123
107701	1.1174969673156738	0.14873957633972168
107801	1.1076011657714844	0.12812066078186035
107901	1.0251116752624512	0.09177303314208984
108001	1.1261317729949951	0.09147500991821289
108101	0.9431989192962646	0.0932474136352539
108201	1.0364694595336914	0.09007906913757324
108301	0.972074031829834	0.091888427734375
108401	0.9692983627319336	0.09273004531860352
108501	0.9618911743164062	0.09148502349853516
108601	0.9510195255279541	0.09183001518249512
108701	0.9638586044311523	0.08931088447570801
108801	1.0000088214874268	0.0949702262878418
108901	0.9566380977630615	0.09267687797546387
109001	0.9958875179290771	0.09462237358093262
109101	0.9560925960540771	0.09185671806335449
109201	0.9596788883209229	0.09342527389526367
109301	1.037355899810791	0.09111642837524414
109401	0.9808757305145264	0.09060049057006836
109501	0.9882011413574219	0.09356856346130371
109601	1.0203876495361328	0.09570884704589844
109701	0.9814164638519287	0.09259438514709473
109801	0.9743292331695557	0.09191322326660156
109901	0.9959406852722168	0.09203886985778809
110001	1.0288007259368896	0.09430623054504395
110101	0.9665615558624268	0.09584474563598633
110201	0.9825630187988281	0.09250545501708984
110301	0.9964709281921387	0.09313535690307617
110401	1.0540273189544678	0.09688520431518555
110501	1.0174577236175537	0.09470415115356445
110601	0.9785966873168945	0.09333944320678711
110701	1.0166888236999512	0.09479069709777832
110801	0.9757139682769775	0.0974736213684082
110901	1.0680792331695557	0.09271550178527832
111001	0.9887433052062988	0.09606575965881348
111101	0.9565260410308838	0.09506964683532715
111201	1.0020666122436523	0.09534716606140137
111301	1.0085787773132324	0.09326505661010742
111401	0.989168643951416	0.09351325035095215
111501	0.9933271408081055	0.09724140167236328
111601	0.9859130382537842	0.09507131576538086
111701	0.9908006191253662	0.09546637535095215
111801	0.9765937328338623	0.09842300415039062
111901	0.9962623119354248	0.09561753273010254
112001	1.001939058303833	0.09432578086853027
112101	1.0348765850067139	0.09883928298950195
112201	0.9853708744049072	0.09547781944274902
112301	0.9924533367156982	0.09546875953674316
112401	1.0190305709838867	0.09522294998168945
112501	1.028681993484497	0.09576892852783203
112601	1.0007777214050293	0.09502720832824707
112701	1.0101184844970703	0.09855961799621582
112801	1.0074973106384277	0.11095857620239258
112901	1.025221824645996	0.09499597549438477
113001	1.0188519954681396	0.09627866744995117
113101	1.0320186614990234	0.09677743911743164
113201	1.0077123641967773	0.09609317779541016
113301	0.9923501014709473	0.09602165222167969
113401	1.0281846523284912	0.09555912017822266
113501	1.0035266876220703	0.09789252281188965
113601	1.0414702892303467	0.094329833984375
113701	1.0068182945251465	0.0959024429321289
113801	1.0173230171203613	0.09947776794433594
113901	1.0383565425872803	0.09906649589538574
114001	1.0050621032714844	0.09549450874328613
114101	1.0325953960418701	0.09959030151367188
114201	1.0409870147705078	0.09865903854370117
114301	1.0233442783355713	0.09793448448181152
114401	1.071446180343628	0.09868550300598145
114501	1.0569891929626465	0.09694600105285645
114601	1.004751205444336	0.10131001472473145
114701	1.0529837608337402	0.0972592830657959
114801	1.0313169956207275	0.09816622734069824
114901	1.016937494277954	0.09805488586425781
115001	1.0433945655822754	0.11259603500366211
115101	1.0953571796417236	0.0984339714050293
115201	1.036318302154541	0.09805536270141602
115301	1.012223720550537	0.09778261184692383
115401	1.0416979789733887	0.09910750389099121
115501	1.0315496921539307	0.09762263298034668
115601	1.0331707000732422	0.102630615234375
115701	1.0322608947753906	0.09729313850402832
115801	1.0520002841949463	0.10083866119384766
115901	1.0286645889282227	0.09890246391296387
116001	1.0406932830810547	0.09963512420654297
116101	1.05379319190979	0.1001138687133789
116201	1.0368635654449463	0.10055947303771973
116301	1.0654406547546387	0.10138177871704102
116401	1.060375452041626	0.09914255142211914
116501	1.0569586753845215	0.09981274604797363
116601	1.040081262588501	0.10203719139099121
116701	1.0509657859802246	0.10034394264221191
116801	1.04371976852417	0.09987974166870117
116901	1.0527586936950684	0.10377764701843262
117001	1.0772743225097656	0.10034465789794922
117101	1.057356595993042	0.10470724105834961
117201	1.0502173900604248	0.09968876838684082
117301	1.0602562427520752	0.09940719604492188
117401	1.0939264297485352	0.10258102416992188
117501	1.0487680435180664	0.09933066368103027
117601	1.0416169166564941	0.10004496574401855
117701	1.088998556137085	0.09997153282165527
117801	1.0728280544281006	0.10019564628601074
117901	1.0572330951690674	0.1024477481842041
118001	1.0457355976104736	0.09975409507751465
118101	1.0467617511749268	0.10229611396789551
118201	1.0498130321502686	0.10316753387451172
118301	1.0468392372131348	0.10177183151245117
118401	1.0612385272979736	0.1009068489074707
118501	1.0723791122436523	0.10242700576782227
118601	1.0583558082580566	0.10157179832458496
118701	1.090111255645752	0.10660529136657715
118801	1.0736687183380127	0.10105252265930176
118901	1.080348253250122	0.10303330421447754
119001	1.0908918380737305	0.10334181785583496
119101	1.096684455871582	0.10315537452697754
119201	1.134244680404663	0.10349750518798828
119301	1.107914924621582	0.10289573669433594
119401	1.1061570644378662	0.10304903984069824
119501	1.1016745567321777	0.10080885887145996
119601	1.1202290058135986	0.10521745681762695
119701	1.0672051906585693	0.10135960578918457
119801	1.1271777153015137	0.12497639656066895
119901	1.0979931354522705	0.10020995140075684
120001	1.0677440166473389	0.10484600067138672
120101	1.086089849472046	0.09907031059265137
120201	1.1088025569915771	0.10454630851745605
120301	1.1110670566558838	0.09951233863830566
120401	1.1251497268676758	0.11115670204162598
120501	1.1113393306732178	0.1017920970916748
120601	1.100449800491333	0.10644960403442383
120701	1.1239738464355469	0.10221242904663086
120801	1.1117372512817383	0.10320138931274414
120901	1.1304986476898193	0.1025996208190918
121001	1.1043732166290283	0.10097742080688477
121101	1.1198399066925049	0.10180354118347168
121201	1.082094669342041	0.11924076080322266
121301	1.1180126667022705	0.10165786743164062
121401	1.0817389488220215	0.10218143463134766
121501	1.0933034420013428	0.10202360153198242
121601	1.1102166175842285	0.10067915916442871
121701	1.1506073474884033	0.1022489070892334
121801	1.1476385593414307	0.10298466682434082
121901	1.0964901447296143	0.10235381126403809
122001	1.0987341403961182	0.09575986862182617
122101	1.1101312637329102	0.10306715965270996
122201	1.1107234954833984	0.10369873046875
122301	1.152123212814331	0.10476183891296387
122401	1.111283302307129	0.10417032241821289
122501	1.1116678714752197	0.10690712928771973
122601	1.1012883186340332	0.10517215728759766
122701	1.1295294761657715	0.10335564613342285
122801	1.0943405628204346	0.10364508628845215
122901	1.1501319408416748	0.1071176528930664
123001	1.1053824424743652	0.1030585765838623
123101	1.1243689060211182	0.10469579696655273
123201	1.1249141693115234	0.10510420799255371
123301	1.1241843700408936	0.10483837127685547
123401	1.1195788383483887	0.10506558418273926
123501	1.1151461601257324	0.10589098930358887
123601	1.110823154449463	0.10481595993041992
123701	1.174635648727417	0.11158633232116699
123801	1.1687917709350586	0.10651421546936035
123901	1.1502504348754883	0.10402178764343262
124001	1.1126277446746826	0.10417342185974121
124101	1.1617991924285889	0.1067347526550293
124201	1.2713286876678467	0.11058521270751953
124301	1.1790275573730469	0.11168026924133301
124401	1.2908751964569092	0.13171815872192383
124501	1.2889094352722168	0.10963630676269531
124601	1.2399449348449707	0.10902070999145508
124701	1.2608215808868408	0.11582231521606445
124801	1.2481682300567627	0.12250280380249023
124901	1.2236878871917725	0.10873603820800781
125001	1.2893853187561035	0.11748838424682617
125101	1.4299800395965576	0.13091278076171875
125201	1.3930673599243164	0.12313580513000488
125301	1.4245402812957764	0.12746644020080566
125401	1.4854745864868164	0.12127089500427246
125501	1.3387537002563477	0.11364173889160156
125601	1.4654383659362793	0.11899828910827637
125701	1.2669551372528076	0.11767458915710449
125801	1.2411422729492188	0.10843324661254883
125901	1.2186243534088135	0.11388635635375977
126001	1.1991121768951416	0.13936948776245117
126101	1.1850230693817139	0.1099691390991211
126201	1.257145643234253	0.10840344429016113
126301	1.199373722076416	0.10702919960021973
126401	1.2703735828399658	0.10928511619567871
126501	1.2286181449890137	0.11036920547485352
126601	1.1861741542816162	0.11026525497436523
126701	1.2447733879089355	0.10885095596313477
126801	1.241913080215454	0.11288833618164062
126901	1.2340080738067627	0.10986137390136719
127001	1.181886911392212	0.10647082328796387
127101	1.215787410736084	0.10988378524780273
127201	1.191770315170288	0.12308907508850098
127301	1.3040082454681396	0.10951685905456543
127401	1.2566332817077637	0.11225032806396484
127501	1.3120849132537842	0.11111283302307129
127601	1.2693994045257568	0.11173129081726074
127701	1.1961874961853027	0.12097597122192383
127801	1.2220544815063477	0.11430573463439941
127901	1.2154812812805176	0.1108541488647461
128001	1.227142333984375	0.11183476448059082
128101	1.214228868484497	0.11618995666503906
128201	1.225327491760254	0.11248779296875
128301	1.1929619312286377	0.11077547073364258
128401	1.1825180053710938	0.11454105377197266
128501	1.2054986953735352	0.11171197891235352
128601	1.2509949207305908	0.11169028282165527
128701	1.2201628684997559	0.1106114387512207
128801	1.219982385635376	0.12054300308227539
128901	1.5199215412139893	0.14143896102905273
129001	1.2745487689971924	0.12676501274108887
129101	1.282881498336792	0.1233677864074707
129201	1.3602008819580078	0.12374711036682129
129301	1.3900721073150635	0.1207113265991211
129401	1.258432149887085	0.11966609954833984
129501	1.3211593627929688	0.11749386787414551
129601	1.465285062789917	0.15697741508483887
129701	1.467503309249878	0.11640262603759766
129801	1.2859201431274414	0.11402392387390137
129901	1.2498300075531006	0.11707520484924316
130001	1.2093110084533691	0.12257671356201172
130101	1.2601344585418701	0.11197972297668457
130201	1.4032907485961914	0.11742830276489258
130301	1.3048043251037598	0.11831283569335938
130401	1.380885362625122	0.12322640419006348
130501	1.3531146049499512	0.17440485954284668
130601	1.5478403568267822	0.15309429168701172
130701	1.329474925994873	0.11295866966247559
130801	1.266446828842163	0.11082625389099121
130901	1.2567458152770996	0.1144258975982666
131001	1.2218689918518066	0.10926127433776855
